,Date,Volume,Open,High,Low,Close,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,EMA_200,MACD_Line,MACD_Signal,MACD_Hist,RSI_7,RSI_14,RSI_21,ROC_12,ATR_14,BB_Middle_20,BB_Upper_20,BB_Lower_20,StochK_14,StochD_14,KDJ_K_14,KDJ_D_14,KDJ_J_14,OBV,CMF_20,NADAQ CLOSE
1223,2020-10-21,219597320.0,13.625,13.7915,13.4775,13.5248,13.341294999999999,13.274458,15.034102,13.297837210648696,13.346804926784865,15.368058031016524,-0.006002713830746131,-0.029861366156241926,0.023858652325495795,55.237867310758524,52.5207584445193,51.62881113651967,-7.122647987913744,0.6109019880265362,13.341294999999999,14.358777746136349,12.323812253863649,49.84458847098009,46.44644225884255,49.84458847098009,46.44644225884255,56.64088089525518,-39581383660.0,-0.05180501087337806,11484.69
1224,2020-10-20,229212040.0,13.5835,13.7998,13.507,13.6455,13.352455,13.286268,15.0004995,13.330947952491677,13.358518459067811,15.350918150110887,0.02232278045482161,-0.01942453683402922,0.04174731728885083,57.574250965282864,53.78732393289664,52.54683822876309,-3.6334745762711895,0.5881804174532121,13.352455,14.378538598600404,12.326371401399598,51.45633729499678,48.599600060150586,51.45633729499678,48.599600060150586,57.16981176468916,-39352171620.0,-0.04581014170010925,11516.49
1225,2020-10-19,298068560.0,13.9029,13.9835,13.4068,13.4978,13.351580000000002,13.293308,14.9648035,13.346838623682945,13.363980480280839,15.33247916354262,0.0324783924397547,-0.009043950979272436,0.041522343419027136,53.581533808496005,51.96066897325383,51.2959617161796,-2.1494385362069823,0.5873603876351255,13.351580000000002,14.377108590918088,12.326051409081916,56.249344488577755,52.51675675151819,56.249344488577755,52.51675675151819,63.7145199626969,-39650240180.0,-0.1026514696917505,11478.88
1226,2020-10-16,242639600.0,14.0368,14.1215,13.7925,13.8115,13.377304999999998,13.310672000000002,14.932491,13.391092088094092,13.381530265367866,15.317345042512347,0.06508944579046094,0.00578272837467424,0.059306717415786706,60.388349621899934,55.42327771377197,53.751189220135444,6.083182917930796,0.5899560742326165,13.377304999999998,14.422688752127177,12.331921247872819,66.83812474462528,58.18126884273325,66.83812474462528,58.18126884273325,84.15183654840932,-39407600580.0,-0.1242582277636571,11671.56
1227,2020-10-15,267225120.0,13.8107,14.0058,13.7678,13.97,13.402965,13.332071999999998,14.903266,13.446226174942273,13.404607509863244,15.303938624178892,0.10254153094226304,0.025134488888192,0.07740704205407103,63.53995578672879,57.105589936366684,54.95586199480249,11.04222307007503,0.5648163546445726,13.402965,14.481241240824819,12.324688759175181,77.80274041798312,66.96340321706202,77.80274041798312,66.96340321706202,99.48141481982532,-39140375460.0,-0.07841612059232932,11713.87
1228,2020-10-14,276647120.0,14.2905,14.3428,13.96,14.0953,13.43683,13.354102000000001,14.874992500000001,13.508042729709675,13.431693489868607,15.29191236921194,0.14071120983963148,0.048249833078479895,0.09246137676115158,66.03249097091694,58.44086713657379,55.90915853371314,12.456518270304763,0.5518151864556745,13.43683,14.558754406990507,12.314905593009494,87.51600504876062,77.38562340378965,87.51600504876062,77.38562340378965,107.77676833870254,-38863728340.0,-0.1485349473179244,11768.73
1229,2020-10-13,344603120.0,14.2965,14.3485,14.0186,14.2482,13.510740000000002,13.378879999999999,14.848738500000001,13.578533898308754,13.463713353011014,15.281527171508339,0.18120983336503826,0.07484183313579157,0.1063680002292467,69.04518813937787,60.07416661057146,57.07318829119808,9.399570024570036,0.5359641017088407,13.510740000000002,14.642417706328544,12.37906229367146,91.55689667324582,85.62521404666317,91.55689667324582,85.62521404666317,103.42026192641109,-38519125220.0,-0.06251876054304724,11863.9
1230,2020-10-12,434744000.0,13.9895,14.347,13.9125,14.226,13.5405,13.397834,14.821558499999998,13.640197336565063,13.493606947010583,15.271024413582884,0.20910351466426036,0.10169416944148534,0.10740934522277502,68.0232109803126,59.707259055627695,56.84439770281446,12.663340460917084,0.5287166658724949,13.5405,14.71592985277324,12.36507014722676,91.98191912922566,90.3516069504107,91.98191912922566,90.3516069504107,95.24254348685557,-38953869220.0,0.0571345561368263,11876.26
1231,2020-10-09,346890920.0,13.767,13.8243,13.6608,13.7628,13.500539999999997,13.406443999999999,14.7928575,13.651873780701724,13.504163537323894,15.256017205487533,0.19162416508770264,0.1196801685707288,0.07194399651697383,50.005857006682845,52.50206703211332,52.25516463036956,2.7319957004657835,0.5313226183101739,13.500539999999997,14.58018778537943,12.420892214620565,84.79696196878166,89.44525925708437,84.79696196878166,89.44525925708437,75.50036739217623,-39300760140.0,0.01416744329212641,11579.94
1232,2020-10-08,378900880.0,14.075,14.0845,13.758,13.8387,13.484475,13.417778,14.766011,13.669666753968226,13.517282614291585,15.241914546726463,0.18180046766917357,0.13210422839041777,0.0496962392787558,52.415324166726045,53.49244247807425,52.909273977482776,5.307734453474566,0.5166924312880187,13.484475,14.53188683543104,12.43706316456896,73.45704031071314,83.4119738029068,73.45704031071314,83.4119738029068,53.54717332632583,-38921859260.0,-0.015172615493026434,11420.98
1233,2020-10-07,418085200.0,13.9998,14.1193,13.8635,13.964,13.49296,13.430232,14.739360999999999,13.697698491685538,13.534800943142896,15.229198979097344,0.18202748003164615,0.14208887871866346,0.039938601312982686,56.45712636183497,55.154839364911254,54.001631926779524,2.749755340205895,0.49982868619601745,13.49296,14.553605549927012,12.432314450072989,66.02074313834969,74.75824847261481,66.02074313834969,74.75824847261481,48.54573246981943,-38503774060.0,-0.08618567103647422,11364.6
1234,2020-10-06,784420000.0,13.83,14.142,13.665,13.7365,13.528809999999998,13.440112000000001,14.710253499999999,13.701393873429772,13.542710710078468,15.214346252937172,0.16198280333521708,0.14606766364197418,0.015915139693242902,47.84817190576372,51.55179204542989,51.714649626310475,2.8104183818576267,0.49819806575344483,13.528809999999998,14.570372144317236,12.48724785568276,58.97616340479953,66.1513156179541,58.97616340479953,66.1513156179541,44.625858978490385,-39288194060.0,-0.18744853363393615,11154.6
1235,2020-10-05,479818400.0,13.236,13.6443,13.2228,13.6425,13.581895,13.445752,14.680495999999998,13.695784933103127,13.546624015565587,15.198705991713918,0.13693375118462114,0.1442408811505036,-0.007307129965882453,44.57185717849638,50.09560519300444,50.78161411760744,0.8702531645569556,0.4993053467710559,13.581895,14.523437708174649,12.64035229182535,51.04266293813874,58.679856493762635,51.04266293813874,58.679856493762635,35.76827582689096,-39768012460.0,-0.10725412389723978,11332.49
1236,2020-10-02,552496000.0,13.225,13.5195,13.051,13.0623,13.60831,13.440822,14.648757499999999,13.635453034712354,13.527630916915957,15.177448220652089,0.06946416615284967,0.12928553815097282,-0.05982137199812315,29.852300524750788,42.176464417104135,45.4653747171903,-4.273936462570072,0.5058906791445519,13.60831,14.45046608970198,12.76615391029802,27.783346481859557,45.934057608265924,27.783346481859557,45.934057608265924,-8.518075770953175,-40320508460.0,-0.16386858964707351,11075.02
1237,2020-10-01,525002400.0,13.758,13.7627,13.4608,13.6145,13.637835,13.452848000000001,14.62377,13.633457507596892,13.531037547625136,15.16189649706351,0.059861908180346646,0.1154008121568476,-0.05553890397650095,48.67330401300144,50.23898804738281,50.63032638266137,0.8645853398331571,0.5197842020627982,13.637835,14.433879603981088,12.841790396018913,27.19468203075712,35.34023048358512,27.19468203075712,35.34023048358512,10.90358512510113,-39795506060.0,-0.168383976951777,11326.51
1238,2020-09-30,689184000.0,13.1575,13.6225,13.1503,13.5305,13.68301,13.464012,14.5975235,13.623652030682903,13.531016467326111,15.145663696097705,0.04495572990353658,0.1013117957061854,-0.05635606580264882,46.46098656803991,49.11705675819773,49.87583156463073,-2.0345364370271235,0.5163853304868841,13.68301,14.325198871587311,13.040821128412688,27.085420678708903,27.354483063775177,27.085420678708903,27.354483063775177,26.54729590857636,-40484690060.0,-0.05929236822102039,11167.51
1239,2020-09-29,623004800.0,12.9375,13.4428,12.9333,13.2258,13.67446,13.469912,14.5728475,13.585761361094056,13.519047194097636,15.126560574743499,0.008458231482634915,0.0827410828614753,-0.07428285137884039,38.9658329574334,45.17601407602607,47.19701758154195,-5.3271295633500415,0.5221578068806781,13.67446,14.336926502391314,13.011993497608685,33.68460440076458,29.321569036743515,33.68460440076458,29.321569036743515,42.410675128806695,-41107694860.0,-0.0650262939775566,11085.25
1240,2020-09-28,573809200.0,13.0403,13.0518,12.75,13.035,13.669149999999998,13.463612000000001,14.5431915,13.533307898132717,13.500064951191847,15.1057490267361,-0.035453577610466525,0.05910215076708694,-0.09455572837755347,34.85770801060383,42.85706187272207,45.587150322299735,-7.522365611232107,0.5188465349606297,13.669149999999998,14.351031732183312,12.987268267816685,25.151118548823494,28.640381209432306,25.151118548823494,28.640381209432306,18.172593227605873,-41681504060.0,0.027132347200418242,11117.52
1241,2020-09-25,588016400.0,12.4475,12.8835,12.2458,12.8738,13.633325000000003,13.448951999999998,14.508353000000001,13.470497622120078,13.475505541341187,15.083540578708876,-0.08231264652830284,0.03081919130800899,-0.11313183783631182,31.57634009491977,40.944772126864954,44.24825200122873,-9.646130739321467,0.5381574967491563,13.633325000000003,14.40236657669485,12.864283423305155,22.788011312095563,27.207911420561192,22.788011312095563,27.207911420561192,13.948211095164304,-42269520460.0,0.0658651604756979,10913.56
1242,2020-09-24,731240400.0,12.0723,12.5695,12.014,12.348,13.582675,13.424746,14.468843000000001,13.363593086680071,13.43128963775918,15.056321269467992,-0.1600317159479392,-0.007350990143180645,-0.15268072580475855,23.248203609262234,35.3967860718205,40.20416033220447,-13.201180936313794,0.5611319612670737,13.582675,14.53808722811551,12.62726277188449,20.667569776705662,22.868899879208218,20.667569776705662,22.868899879208218,16.26490957170055,-43000760860.0,0.08941279591541389,10672.27
1243,2020-09-23,647012400.0,12.5755,12.727,12.0793,12.1238,13.512625,13.399302,14.4268995,13.245517554615303,13.380015534317645,15.027141953353883,-0.2369839017787303,-0.05327757247029058,-0.18370632930843972,20.55172961147295,33.32337419347145,38.62370184128882,-11.908913883802718,0.5673153926051399,13.512625,14.669998268884049,12.35525173111595,16.293293689577723,19.916291592792962,16.293293689577723,19.916291592792962,9.047297883147245,-43647773260.0,0.0424523556423755,10632.99
1244,2020-09-22,646452000.0,12.575,12.648,12.1556,12.6378,13.46224,13.381168,14.389837,13.187639692270988,13.350909042775777,15.003367406554343,-0.25357055561449293,-0.09333616909913105,-0.16023438651536187,39.3630237008307,41.74790112497299,43.92964075772584,-8.677838236250512,0.5642357217047728,13.46224,14.681348928016455,12.243131071983544,16.109142849038886,17.690002105107407,16.109142849038886,17.690002105107407,12.94742433690184,-43001321260.0,0.10483144572391886,10963.64
1245,2020-09-21,721042400.0,11.925,12.5225,11.9045,12.5173,13.413215,13.363714,14.3529095,13.123797816816609,13.318218492078689,14.9786304174344,-0.27328863989476915,-0.12932666325825867,-0.14396197663651047,36.96892647425977,40.457342111032645,43.01429000862307,-10.360211973646516,0.5763117415830032,13.413215,14.703107229260354,12.123322770739644,20.46933529850018,17.62392394570558,20.46933529850018,17.62392394570558,26.160158004089375,-43722363660.0,0.1893946886346422,10778.8
1246,2020-09-18,698462000.0,12.5938,12.6325,11.9888,12.1893,13.332104999999999,13.339469999999999,14.311996999999998,13.034798024738837,13.273947178663839,14.950875885917641,-0.31178812313550175,-0.1658189552337073,-0.14596916790179446,30.984397503858105,37.09579370141947,40.59662610185305,-11.263422269136969,0.5811251886127888,13.332104999999999,14.717055287441811,11.947154712558186,23.143370296194714,19.907282814577908,23.143370296194714,19.907282814577908,29.615545259428323,-44420825660.0,0.17680377982599046,10793.28
1247,2020-09-17,792511600.0,12.1322,12.5898,12.0348,12.4635,13.256780000000001,13.323514,14.270821999999999,12.980388689049423,13.242164936363297,14.92612587710254,-0.31652489065304934,-0.19596014231757572,-0.12056474833547362,40.39497742101368,41.47374613480742,43.38957193208361,-8.64211105002749,0.5792591037118754,13.256780000000001,14.659409273243222,11.85415072675678,21.699813779290878,21.77083979132857,21.699813779290878,21.77083979132857,21.557761755215495,-43628314060.0,0.19032150341148368,10910.28
1248,2020-09-16,557599600.0,12.9573,13.0928,12.5138,12.5145,13.17774,13.309108000000002,14.230959499999999,12.936018337711383,13.213629056505914,14.902129599718437,-0.3125605359656234,-0.21928022104718525,-0.09328031491843813,42.107900719394706,42.2784146538677,43.90464674322537,-4.193748421028465,0.5828334534467415,13.17774,14.559418578454038,11.796061421545962,23.51306642724448,22.785416834243335,23.51306642724448,22.785416834243335,24.96836561324676,-43070714460.0,0.1444858262844632,11050.47
1249,2020-09-15,727556400.0,13.28,13.2988,12.8278,12.991,13.11488,13.309773999999999,14.194854499999998,12.941254686500775,13.204898505270387,14.883113384795866,-0.26788122062971276,-0.22900042096369078,-0.03888079966602198,55.91700892735459,49.29313635772575,48.501401282460314,-4.579676080649309,0.5972239210576886,13.11488,14.402707969163092,11.827052030836906,38.7604235231291,27.991101243221465,38.7604235231291,27.991101243221465,60.29906808294436,-42343158060.0,0.10976361915913736,11190.32
1250,2020-09-14,1201744800.0,13.081,13.315,12.6311,12.8723,13.047194999999999,13.30442,14.1592035,12.934687573500701,13.191855426632333,14.863105291414813,-0.23929222746762058,-0.23105878226447674,-0.008233445203143841,52.29194449559389,47.73681897325022,47.483640876418285,-4.864565241491448,0.6034150695535679,13.047194999999999,14.226892676592907,11.86749732340709,47.79356366118856,36.68901787052069,47.79356366118856,36.68901787052069,70.00265524252428,-43544902860.0,0.06002310045994995,11056.65
1251,2020-09-11,636926800.0,12.4855,12.6525,11.8958,12.1645,12.967279999999999,13.285953999999998,14.119892,12.861336376024445,13.151566978529106,14.836253497470388,-0.27062914476264766,-0.23897285476411093,-0.03165628999853673,36.038507214266076,39.6897980820671,41.96954105876028,-8.024467329008445,0.6300639931568845,12.967279999999999,14.159345274727562,11.775214725272436,42.03823306333641,42.86407341588467,42.03823306333641,42.86407341588467,40.38655235823991,-44181829660.0,0.03782946540358276,10853.55
1252,2020-09-10,698684400.0,12.9893,13.0653,12.167,12.3118,12.890934999999999,13.263384,14.081525999999998,12.808999578307832,13.118634940155415,14.81113455719705,-0.28034634042384887,-0.24724755189605854,-0.03309878852779033,40.52669942053137,41.88535214392682,43.405642870775836,-5.5481396240889875,0.6494022793599643,12.890934999999999,14.042917567919414,11.738952432080584,31.51163086119845,40.44780919524113,31.51163086119845,40.44780919524113,13.639274193113096,-43483145260.0,0.015717362904317266,10919.59
1253,2020-09-09,736198400.0,12.4,12.8093,12.2318,12.715,12.828485,13.249108,14.049946,12.80004723751661,13.10280611897285,14.790277496926434,-0.25260059525329304,-0.24831816056750547,-0.004282434685787567,51.414171110481114,47.51745643179249,47.163742980520865,-1.233513026456834,0.6442664022628241,12.828485,13.865183992475979,11.791786007524022,33.391630865630724,35.647164930055176,33.391630865630724,35.647164930055176,28.880562736781812,-42746946860.0,0.05835415093851533,11141.56
1254,2020-09-08,795729600.0,11.7345,12.55,11.7043,11.913,12.737309999999999,13.218922,14.0134835,12.715566548229313,13.05614705548372,14.761647870091346,-0.29196104453273364,-0.2570467373605511,-0.034914307172182524,36.08466135535482,39.34873041066203,41.41937910728172,-3.5228377065111838,0.6704402306726224,12.737309999999999,13.758393195461219,11.71622680453878,32.52350544919267,32.47558905867393,32.52350544919267,32.47558905867393,32.61933823023014,-43542676460.0,0.06904277633773429,10847.69
1255,2020-09-04,1463682800.0,12.7838,13.175,11.7048,12.6225,12.68631,13.201066,13.9813095,12.70670306744557,13.039141288602005,14.740362816657603,-0.262873521380925,-0.2582120941646259,-0.0046614272162990855,51.124984220357064,47.88429877827275,47.37335033228555,4.113396789785395,0.7275659284817209,12.68631,13.614714872802134,11.757905127197867,42.56201020294956,36.15904883925763,42.56201020294956,36.15904883925763,55.367932930333424,-42078993660.0,0.05671472447013152,11313.13
1256,2020-09-03,945126000.0,13.8286,13.8845,12.8788,13.0155,12.683969999999999,13.195435999999999,13.951952999999998,12.736112299117421,13.038214179245065,14.723200002561509,-0.20573801439439876,-0.2477172782105805,0.04197926381618175,57.57629029974462,51.9205387200961,50.31063256695669,2.9886530883539875,0.7657397907330264,12.683969999999999,13.608612998106839,11.759327001893158,43.368213799751594,39.48457648396459,43.368213799751594,39.48457648396459,51.1354884313256,-41133867660.0,0.044406102084077234,11458.1
1257,2020-09-02,874012800.0,14.7037,14.7267,13.9,14.3465,12.720569999999999,13.213230000000001,13.931549,12.889482556344333,13.08951950554918,14.719451743829554,-0.05245249736057467,-0.20866432204057936,0.1562118246800047,72.11803265363348,62.51038315785993,58.53964591652526,14.613375088876989,0.8332726628235245,12.720569999999999,13.83812474809991,11.603015251900088,68.18937830189635,51.37320076819915,68.18937830189635,51.37320076819915,101.82173336929078,-40259854860.0,0.047340149437082944,12056.44
1258,2020-09-01,512474000.0,13.48,13.9938,13.4365,13.821,12.735095000000001,13.221290000000002,13.9074605,12.97819850335916,13.118205015135487,14.710511925482992,0.026320514530432604,-0.16166735472637697,0.18798786925680958,62.2841152226466,57.15755863454283,54.77883859923286,13.386330634244793,0.8387531869075585,12.735095000000001,13.903373174224395,11.566816825775607,72.53187078538038,61.36315429567609,72.53187078538038,61.36315429567609,94.86930376478897,-40772328860.0,0.032997576088880445,11939.67
1259,2020-08-31,500841200.0,13.1828,13.575,13.0378,13.3745,12.742529999999999,13.23338,13.8810465,13.01594150303924,13.128255798855665,14.697218274483161,0.052119079236716104,-0.11891006793375836,0.17102914717047446,54.86768589135529,53.00442061999264,51.80937900156257,7.3093432823845506,0.8347851021284471,12.742529999999999,13.9257542089667,11.559305791033298,70.90502029057798,70.54208979261823,70.90502029057798,70.54208979261823,71.6308812864975,-41273170060.0,0.0355686996579345,11775.46
1260,2020-08-28,537158400.0,12.6749,13.148,12.6425,13.1478,12.748169999999998,13.22372,13.857734,13.028499455130742,13.129022238116228,14.681801177224623,0.05365334982726111,-0.08439738438155446,0.13805073420881558,51.252664603347355,50.97902907261439,50.354189455799784,5.060529785448886,0.8274433091192723,12.748169999999998,13.938319184921404,11.558020815078592,57.68484206620508,67.04057771405446,57.68484206620508,67.04057771405446,38.97337077050631,-41810328460.0,0.037441216047735267,11695.63
1261,2020-08-27,317602920.0,12.7815,12.85,12.5664,12.6283,12.735895000000001,13.185046,13.831933,12.990385221308767,13.109386071915592,14.66136832969005,0.012802384052591265,-0.06495743069472532,0.07775981474731658,43.57675391898027,46.58593564996171,47.16655393847276,-2.791932876606884,0.8098687870393243,12.735895000000001,13.925652520519305,11.546137479480697,44.53083641991362,57.70689959223221,44.53083641991362,57.70689959223221,18.17871007527644,-42127931380.0,-0.012684948458070784,11625.34
1262,2020-08-26,321242920.0,12.7992,12.8685,12.6778,12.773,12.757145,13.157305999999998,13.805704,12.969681866898409,13.096194461252237,14.64257859506627,-0.007806234534999845,-0.053527191462780226,0.04572095692778038,46.19531854470425,47.931853822055054,48.126942920328524,-0.7714239102569076,0.7691781593936583,12.757145,13.932829978282264,11.581460021717735,37.89703546724798,46.70423798445554,37.89703546724798,46.70423798445554,20.282630432832875,-41806688460.0,-0.02341593446550768,11665.06
1263,2020-08-25,289076800.0,12.6308,12.7613,12.5738,12.75,12.788455,13.136420000000001,13.7803275,12.948759784336655,13.082618207869796,14.623746967254666,-0.025698386026304476,-0.04796143037548508,0.022263044349180604,45.801144831012536,47.7259985255916,47.98137705562369,4.813185909819562,0.7284654337226827,12.788455,13.925851462726055,11.651058537273947,33.50979354044767,38.64588847586973,33.50979354044767,38.64588847586973,23.23760366960353,-42095765260.0,0.034116028876485814,11466.47
1264,2020-08-24,490564400.0,12.8838,12.9125,12.5075,12.7203,12.79258,13.130436000000001,13.756803999999999,12.927001709637926,13.068409650698431,14.604807196436212,-0.04179282510323645,-0.04672770932103536,0.004934884217798904,45.21985297117535,47.44265058513631,47.78540935737337,3.317955132474548,0.7053607598853482,12.79258,13.928273041483644,11.656886958516354,34.52443973769661,35.31042291513074,34.52443973769661,35.31042291513074,32.95247338282836,-42586329660.0,-0.008537689070373763,11379.72
1265,2020-08-21,999869600.0,12.2018,12.8087,12.1952,12.6835,12.80089,13.13249,13.73343,12.90381107062479,13.05331515459261,14.58568971189456,-0.0568617693931035,-0.04875452133544899,-0.00810724805765451,44.40516822269084,47.06975859027943,47.53283678594165,-0.24773889107353453,0.6987992770363948,12.80089,13.930517977629272,11.67126202237073,33.53736544798162,33.85719957537528,33.53736544798162,33.85719957537528,32.897697193194304,-43586199260.0,-0.01667803219120836,11311.8
1266,2020-08-20,921386400.0,11.975,12.375,11.8788,12.141,12.798475,13.12463,13.70685,12.831162397231953,13.017538089706626,14.56136444112944,-0.11129627823111221,-0.06126287271458164,-0.05003340551653057,33.90081547020104,41.84790765447203,43.93805199723076,1.9138755980861122,0.7063636143909381,12.798475,13.933800396133616,11.663149603866383,26.820848772714168,31.627551319464114,26.820848772714168,31.627551319464114,17.207443679214272,-44507585660.0,0.005628513677160488,11264.95
1267,2020-08-19,622622400.0,12.2965,12.315,12.098,12.1385,12.782225,13.10692,13.679447500000002,12.76519454987653,12.983066007757348,14.537256337237606,-0.15287549423546665,-0.07958539701875865,-0.073290097216708,33.85775477806108,41.824880399284496,43.92197923033848,-3.8344226579520746,0.6714090705058711,12.782225,13.946667973836192,11.617782026163809,20.404314451415974,26.9208428907039,20.404314451415974,26.9208428907039,7.371257572840129,-45130208060.0,-0.05239725470091315,11146.46
1268,2020-08-18,503446400.0,12.45,12.496,12.0863,12.2608,12.76954,13.099596000000002,13.65286,12.717156973697811,12.954741850590393,14.514605030399421,-0.17395350684018318,-0.09845901898304356,-0.07549448785713962,38.32858323932531,43.46383119068064,44.95624845749824,-5.798471053743615,0.6527155654697375,12.76954,13.951656256394546,11.587423743605452,15.737956536253781,20.987706586794623,15.737956536253781,20.987706586794623,5.238456435172097,-44626761660.0,-0.01842829551782483,11210.84
1269,2020-08-17,621300800.0,11.8513,12.4098,11.8172,12.337,12.736839999999999,13.078400000000002,13.629696000000001,12.680951547631354,12.930516679979005,14.492937318654153,-0.1824066106548159,-0.11524853731739804,-0.06715807333741786,41.216849557251,44.512733774589904,45.61248133453589,-14.006900637786224,0.6484215965076136,12.736839999999999,13.929299203958745,11.544380796041253,16.87689994409448,17.673056977254728,16.87689994409448,17.673056977254728,15.284585877773985,-44005460860.0,0.03089769741124429,11129.73
1270,2020-08-14,366436160.0,11.53,11.7048,11.4405,11.564,12.671425000000001,13.046856,13.6036245,12.5745752097617,12.876927790568065,14.463793663742173,-0.2486145226388743,-0.1419217343816933,-0.10669278825718098,26.51839099196981,37.01118443168066,40.472896202347336,-16.33022212575067,0.6661414824713554,12.671425000000001,13.971297612119155,11.371552387880847,13.340924410571402,15.318593630306536,13.340924410571402,15.318593630306536,9.385585971101133,-44371897020.0,0.05795318383478898,11019.3
1271,2020-08-13,374459560.0,11.546,11.7218,11.3558,11.443,12.635349999999999,13.003909999999998,13.579517000000001,12.466806142165348,12.820695328192846,14.43373601534673,-0.3073060260720961,-0.1749985927197739,-0.13230743335232223,24.896968701883623,35.988776190725176,39.736969960686444,-14.44166137051852,0.6447028051519729,12.635349999999999,14.030978796164948,11.23972120383505,8.309762414742114,12.842528923135978,8.309762414742114,12.842528923135978,-0.7557706020456152,-44746356580.0,0.058245666523903734,11042.5
1272,2020-08-12,464942800.0,10.9908,11.467,10.9583,11.4403,12.591775,12.965495999999998,13.555496,12.369043652435314,12.766562178067637,14.403950582358206,-0.35000271934801575,-0.20999941804542227,-0.14000330130259347,24.85740199511187,35.96490174328639,39.72004812472529,-12.986963598472745,0.6349883190696892,12.591775,14.08120710914007,11.10234289085993,8.494607369986513,10.048431398433324,8.494607369986513,10.048431398433324,5.386959313092891,-45211299380.0,0.12959785167045096,11012.24
1273,2020-08-11,354510520.0,11.0738,11.1368,10.7958,10.85,12.498524999999999,12.912,13.532305999999998,12.224372828393856,12.691402876966945,14.368587889996434,-0.42655536827532536,-0.2533106080914029,-0.17324476018392249,17.687588606728454,31.10632911307188,36.18289139645245,-14.081863750465228,0.6356677248504258,12.498524999999999,14.177003166407243,10.820046833592755,8.009969280028065,8.27144635491888,8.009969280028065,8.27144635491888,7.487015130246434,-45565809900.0,0.07354594995519641,10782.82
1274,2020-08-10,427796000.0,11.3343,11.4083,10.8565,11.165,12.461125,12.86239,13.509630999999999,12.123480178070631,12.6315439406153,14.33671139357856,-0.4565432799046949,-0.2939571424540613,-0.1625861374506336,30.218361016091208,36.06951216793017,39.21581988188141,-12.58905503797072,0.6301414587896812,12.461125,14.22566440534082,10.696585594659178,12.722206115856991,9.74226092195717,12.722206115856991,9.74226092195717,18.682096503656634,-45138013900.0,0.11390355220651693,10968.36
1275,2020-08-07,342515960.0,11.3125,11.5048,11.0375,11.1995,12.389975,12.816424,13.487389499999999,12.035482065873428,12.575385354708818,14.305495359811609,-0.4720831732906152,-0.3295823486213721,-0.14250082466924313,31.549864057268593,36.60816323789372,39.54622465599066,-12.16078431372548,0.6185099260189897,12.389975,14.239811751645224,10.540138248354776,12.939537143180184,11.223904179688395,12.939537143180184,11.223904179688395,16.370803070163763,-44795497940.0,0.08230084986483845,11010.98
1276,2020-08-06,244315680.0,11.3498,11.358,11.1788,11.3355,12.305975,12.766904,13.466007,11.968817107218815,12.526762399622198,14.275943167176667,-0.4680294353645902,-0.35727176597001575,-0.11075766939457443,37.072051849920875,38.797308240511704,40.87645044533564,-10.886535694912858,0.5871306455890618,12.305975,14.188499734540923,10.423450265459078,20.670540620430994,15.444094626489369,20.670540620430994,15.444094626489369,31.123432608314243,-44551182260.0,0.1743870509799261,11108.07
1277,2020-08-05,250499720.0,11.244,11.3717,11.1663,11.2868,12.152989999999999,12.71324,13.447482,11.903863097007498,12.478136423166426,14.246200449095308,-0.46340466137280956,-0.37849834505057456,-0.084906316322235,35.86333554731411,38.2874234329359,40.541040313454545,-11.011944652501294,0.5598641709041289,12.152989999999999,13.822557182315094,10.483422817684904,22.58862065057613,18.73289947139575,22.58862065057613,18.73289947139575,30.30006300893688,-44801681980.0,0.1830581228925213,10998.4
1278,2020-08-04,310335600.0,11.05,11.2278,10.906,11.2278,12.023329999999998,12.65589,13.4305585,11.839476135387736,12.429103622257939,14.216166613780928,-0.4592068508507854,-0.39464004621061677,-0.06456680464016862,34.283427434778744,37.641990982420666,40.122246180588405,-7.5216209537929295,0.5470738729824053,12.023329999999998,13.543571954513656,10.50308804548634,23.385098070145602,22.214753113717553,23.385098070145602,22.214753113717553,25.7257879830017,-45112017580.0,0.19954315180724783,10941.17
1279,2020-08-03,413018400.0,10.7325,11.0988,10.7153,11.0103,11.90512,12.591132,13.415281,11.760506979636522,12.373464264522333,14.184267443494551,-0.4680352688081637,-0.4093190907301262,-0.05871617807803753,28.822495449279202,35.28083110341525,38.579621721175485,-9.294393870741846,0.5446043106265193,11.90512,13.348725969803716,10.461514030196284,20.408192243820956,22.12730365484754,20.408192243820956,22.12730365484754,16.969969421767786,-45525035980.0,0.21185493730297222,10902.8
1280,2020-07-31,386286000.0,10.5633,10.7665,10.433,10.6148,11.77847,12.518908,13.398276,11.651392029194948,12.304497038462634,14.148750354504557,-0.5011682427769575,-0.4276889211394925,-0.07347932163746501,21.54273122956937,31.421186639284272,35.94120079343517,-13.424898864674406,0.5469397170103394,11.77847,13.207408443022516,10.349531556977485,15.613500250117013,19.802263521361173,15.613500250117013,19.802263521361173,7.235973707628695,-45911321980.0,0.1597717891011496,10745.27
1281,2020-07-30,308880160.0,10.375,10.623,10.2953,10.614,11.677755,12.455932,13.380518499999999,11.552592788319238,12.238203036954296,14.113578709186104,-0.5214796241738533,-0.44644706174636467,-0.07503256242748862,21.529898529021665,31.41370053573938,35.93598105817989,-13.966118181081288,0.5312797372238866,11.677755,13.138091531420136,10.217418468579863,13.286894566881891,16.436195686939936,13.286894566881891,16.436195686939936,6.9882923267658015,-46220202140.0,0.2121672889258499,10587.81
